i  a   sqrt(mu2)     Ea-Ei 	  f_osc       mu_x.re     mu_x.im     mu_y.re     mu_y.im     mu_z.re     mu_z.im
73  141  0.00047489 0.083060562030  0.00000001 -0.00024596  0.00008248 -0.00004538  0.00033660  0.00012982  0.00012982
73  142  0.00037689 0.083107358944  0.00000001  0.00001410 -0.00004707  0.00001951  0.00000377 -0.00014082 -0.00014082
73  143  0.00115131 0.083107358946  0.00000007  0.00007091 -0.00004126 -0.00002062 -0.00008525 -0.00046334 -0.00046334
73  144  0.00698838 0.083200136571  0.00000271  0.00080507  0.00531628 -0.00406302 -0.00108323  0.00120777  0.00120777
73  145  0.00429813 0.083200136573  0.00000102  0.00010738  0.00112196 -0.00153895  0.00327578  0.00057584  0.00057584
73  146  0.00030600 0.083397954082  0.00000001 -0.00013412  0.00005624 -0.00008774 -0.00024324  0.00005687  0.00005687
73  147  0.00027250 0.083397954085  0.00000000 -0.00018193  0.00016854 -0.00006785 -0.00005479  0.00006599  0.00006599
73  148  0.00015435 0.083409454002  0.00000000  0.00005328 -0.00007135 -0.00008370  0.00009174  0.00002073  0.00002073
73  149  0.00017773 0.083409454003  0.00000000  0.00006094  0.00011972 -0.00000858 -0.00011576 -0.00000786 -0.00000786
73  150  0.00021906 0.083660099421  0.00000000 -0.00003576 -0.00000990  0.00001400 -0.00004010 -0.00008183 -0.00008183
73  151  0.00012629 0.083660099427  0.00000000 -0.00006234  0.00000598  0.00004822 -0.00002669 -0.00004231 -0.00004231
73  152  0.00005303 0.083673801005  0.00000000  0.00001572 -0.00002735  0.00001774 -0.00002266 -0.00001728 -0.00001728
73  153  0.00005013 0.083673801009  0.00000000 -0.00002492 -0.00000199 -0.00002754 -0.00001166  0.00002885  0.00002885
73  154  0.00009246 0.083845529456  0.00000000 -0.00000436  0.00000536  0.00003974 -0.00000881  0.00008263  0.00008263
73  155  0.00017874 0.083845529463  0.00000000  0.00004442  0.00006427 -0.00006589 -0.00000173 -0.00004571 -0.00004571
73  156  0.00006271 0.084457266076  0.00000000 -0.00002120  0.00001302 -0.00000337 -0.00003552 -0.00003250 -0.00003250
73  157  0.00004705 0.084457266110  0.00000000 -0.00001839  0.00002437 -0.00000224 -0.00001148 -0.00002475 -0.00002475
73  158  0.00002606 0.084477496815  0.00000000  0.00000040  0.00000405  0.00000497 -0.00000311 -0.00002506 -0.00002506
73  159  0.00003611 0.084477496903  0.00000000 -0.00000263  0.00000312  0.00000225  0.00000270  0.00000092  0.00000092
74  96  0.33145052 0.074165770867  0.00543187 -0.04091076  0.00083384  0.19971401 -0.16126897  0.16061247  0.16061247
74  97  0.37618949 0.074165770867  0.00699722  0.30783407 -0.07179780  0.01826459 -0.18800542  0.03818554  0.03818554
74  98  0.00002813 0.075869845908  0.00000000  0.00000564  0.00001863 -0.00000817 -0.00001437  0.00001086  0.00001086
74  99  0.00009756 0.075869845908  0.00000000  0.00000668 -0.00002961  0.00002530 -0.00002024 -0.00003890 -0.00003890
74  100  0.00004620 0.075942265771  0.00000000 -0.00000527  0.00000108 -0.00000446 -0.00000751  0.00004238  0.00004238
74  101  0.00005493 0.075942265771  0.00000000 -0.00000358 -0.00002413 -0.00000630  0.00002219  0.00004321  0.00004321
74  102  0.00099630 0.076510489750  0.00000005  0.00002097  0.00003736  0.00000196 -0.00002384  0.00005584  0.00005584
74  103  0.00299369 0.076510489750  0.00000046 -0.00003987  0.00002156 -0.00001639  0.00005332 -0.00299267 -0.00299267
74  104  0.00664451 0.077649112464  0.00000229  0.00327375 -0.00236546  0.00343053 -0.00398792  0.00015068  0.00015068
74  105  0.00541304 0.077649112464  0.00000152  0.00160494 -0.00402063  0.00315257 -0.00039610  0.00058631  0.00058631
74  106  0.19753776 0.078206837132  0.00203448  0.04664038  0.04781787  0.15923383 -0.04667859 -0.02150477 -0.02150477
74  107  0.15905572 0.078206837132  0.00131902  0.15074798 -0.03324747 -0.00243306 -0.02374461  0.02292937  0.02292937
74  108  0.04338852 0.078232856751  0.00009819 -0.00272875  0.00993455  0.00078661  0.04106240  0.00634188  0.00634188
74  109  0.05538738 0.078232856751  0.00016000 -0.04476209  0.01552422  0.00020483 -0.02726209  0.00546961  0.00546961
74  110  0.11579553 0.078305296519  0.00069998 -0.09499586  0.03235778  0.03055378  0.00277183 -0.04848212 -0.04848212
74  111  0.19117731 0.078305296519  0.00190797 -0.04621595  0.06744438  0.01013692  0.12550753  0.11816338  0.11816338
74  112  0.12254981 0.078355496327  0.00078452  0.02750854 -0.05326813 -0.03677956  0.06210951  0.06219240  0.06219240
74  113  0.12260840 0.078355496327  0.00078527  0.00623403  0.09044285  0.00184366 -0.08123669  0.01431790  0.01431790
74  114  3.23992596 0.079649538921  0.55739386  0.51468402  1.00997583  2.41013299  0.87136201 -0.66559514 -0.66559514
74  115  2.62816939 0.079649538921  0.36677414 -2.11601385 -1.22348443  0.14628745  0.81854223  0.35999609  0.35999609
74  116  0.00004247 0.079918412493  0.00000000 -0.00003515 -0.00000183  0.00000186 -0.00000036  0.00000072  0.00000072
74  117  0.00004475 0.079918412493  0.00000000 -0.00001085  0.00001581 -0.00002985 -0.00002657  0.00000542  0.00000542
74  118  0.00001685 0.080097203228  0.00000000 -0.00000630  0.00000094 -0.00000325 -0.00001063  0.00000568  0.00000568
74  119  0.00002804 0.080097203228  0.00000000  0.00000867 -0.00000821 -0.00000640  0.00000555  0.00002187  0.00002187
74  120  0.00004460 0.080132204384  0.00000000 -0.00001402 -0.00001205  0.00001774 -0.00001276  0.00002135  0.00002135
74  121  0.00007164 0.080132204384  0.00000000  0.00001593  0.00004699 -0.00002143 -0.00004386 -0.00001290 -0.00001290
74  122  0.00009329 0.080634669438  0.00000000  0.00000949 -0.00000260  0.00000301 -0.00000135 -0.00009099 -0.00009099
74  123  0.00030875 0.080634669438  0.00000001  0.00001777  0.00000750  0.00001893  0.00000946 -0.00029602 -0.00029602
74  124  0.00004767 0.080650878642  0.00000000  0.00000696 -0.00002150  0.00001934  0.00001481 -0.00003373 -0.00003373
74  125  0.00002708 0.080650878642  0.00000000 -0.00000822 -0.00001346 -0.00000176  0.00001472  0.00001627  0.00001627
74  126  0.00027886 0.080758579408  0.00000000 -0.00002624 -0.00001780 -0.00001873 -0.00000601 -0.00023477 -0.00023477
74  127  0.00022947 0.080758579408  0.00000000  0.00000123  0.00001230  0.00002007  0.00001647  0.00011149  0.00011149
74  128  0.00004513 0.080773626200  0.00000000 -0.00002574  0.00001323  0.00002701 -0.00001088  0.00000058  0.00000058
74  129  0.00003259 0.080773626200  0.00000000  0.00000191  0.00000266 -0.00000122 -0.00000574  0.00001286  0.00001286
74  130  0.00041949 0.081476174548  0.00000001  0.00015385  0.00028916 -0.00011907  0.00020784  0.00000791  0.00000791
74  131  0.00024918 0.081476174548  0.00000000  0.00001034  0.00006693  0.00023504 -0.00000084  0.00004444  0.00004444
74  132  0.00019151 0.081553675938  0.00000000  0.00002721 -0.00009806 -0.00013467  0.00006550 -0.00006166 -0.00006166
74  133  0.00028666 0.081553675938  0.00000000 -0.00011077  0.00018662  0.00010332 -0.00015308  0.00000838  0.00000838
74  134  0.00425206 0.082306155731  0.00000099 -0.00320022 -0.00257216 -0.00026839  0.00091197 -0.00054050 -0.00054050
74  135  0.00502628 0.082306155732  0.00000139 -0.00035345 -0.00127952 -0.00337285  0.00251790  0.00154020  0.00154020
74  136  0.00515914 0.082423718662  0.00000146 -0.00182823 -0.00265422  0.00393130  0.00060179  0.00051653  0.00051653
74  137  0.00300656 0.082423718663  0.00000050  0.00164377 -0.00137237 -0.00174173 -0.00109871  0.00046042  0.00046042
74  138  0.00735256 0.082528713199  0.00000297  0.00062355 -0.00479936  0.00196322 -0.00307169 -0.00416470 -0.00416470
74  139  0.00481313 0.082528713199  0.00000127  0.00089479 -0.00007142  0.00388997 -0.00121208  0.00213355  0.00213355
74  140  0.00401791 0.082631676063  0.00000089 -0.00109865  0.00169418 -0.00209887  0.00260293  0.00049253  0.00049253
74  141  0.00399526 0.082631676064  0.00000088  0.00294708 -0.00171064 -0.00071457 -0.00190527 -0.00036688 -0.00036688
74  142  0.02091049 0.082678472978  0.00002410 -0.00426144 -0.00404559  0.00964978 -0.00253225 -0.00904346 -0.00904346
74  143  0.02228088 0.082678472980  0.00002736 -0.01428797  0.00717275  0.01269969  0.00512322  0.00641196  0.00641196
74  144  0.00370994 0.082771250605  0.00000076  0.00000746 -0.00001585 -0.00001220 -0.00003758 -0.00168758 -0.00168758
74  145  0.00126491 0.082771250607  0.00000009 -0.00001397  0.00004057  0.00001618  0.00000915  0.00124047  0.00124047
74  146  0.02934588 0.082969068117  0.00004763 -0.00809495 -0.00332002 -0.01596505  0.01490550 -0.01235551 -0.01235551
74  147  0.02183934 0.082969068119  0.00002638 -0.01896724 -0.00699277 -0.00185187  0.00280609  0.00754113  0.00754113
74  148  0.00324069 0.082980568037  0.00000058 -0.00152550 -0.00024290  0.00206796  0.00083459  0.00174070  0.00174070
74  149  0.00500155 0.082980568037  0.00000138  0.00100794  0.00314547 -0.00012172 -0.00267927  0.00238259  0.00238259
74  150  0.03507698 0.083231213455  0.00006827 -0.00960640  0.02110768  0.02167477 -0.01404640 -0.00435020 -0.00435020
74  151  0.03419865 0.083231213461  0.00006490  0.01247858  0.02220271  0.01839350  0.01156177  0.00601206  0.00601206
74  152  0.03054518 0.083244915039  0.00005178 -0.00880364 -0.00091055  0.02921960  0.00092306  0.00017403  0.00017403
74  153  0.04430607 0.083244915043  0.00010894 -0.02341966  0.02859701 -0.02412257  0.00231982  0.00175509  0.00175509
74  154  0.01880048 0.083416643490  0.00001966 -0.01038891 -0.01239987  0.00123414  0.00844561 -0.00217730 -0.00217730
74  155  0.02651304 0.083416643498  0.00003909  0.01456650  0.00758866 -0.01601591  0.01312278  0.00210929  0.00210929
74  156  0.42344795 0.084028380110  0.01004465  0.11275919  0.12980428  0.25467194 -0.21639401  0.12869924  0.12869924
74  157  0.31580642 0.084028380144  0.00558697  0.28085270  0.05452099  0.00968171  0.01013148 -0.12737174 -0.12737174
74  158  0.12788735 0.084048610849  0.00091642 -0.09344141 -0.04559171 -0.06699865 -0.00869110  0.02511350  0.02511350
74  159  0.10799297 0.084048610937  0.00065348 -0.02390164 -0.01981835 -0.08284667 -0.00557643 -0.01348592 -0.01348592
75  96  0.37618949 0.074165770867  0.00699722 -0.31565263  0.01673791 -0.06988110 -0.17548864 -0.01807595 -0.01807595
75  97  0.33145052 0.074165770867  0.00543187 -0.03952563  0.01058821  0.23671445  0.09929570  0.11850865  0.11850865
75  98  0.00009756 0.075869845908  0.00000000  0.00001441 -0.00002672 -0.00000578 -0.00003188 -0.00002169 -0.00002169
75  99  0.00002813 0.075869845908  0.00000000  0.00001649 -0.00001034 -0.00001560  0.00000547  0.00000518  0.00000518
75  100  0.00005493 0.075942265771  0.00000000  0.00000665  0.00002347 -0.00001486 -0.00001764  0.00003745  0.00003745
75  101  0.00004620 0.075942265771  0.00000000  0.00000525 -0.00000118  0.00000098 -0.00000868 -0.00003237 -0.00003237
75  102  0.00299369 0.076510489750  0.00000046  0.00003009  0.00003390 -0.00000285  0.00005571  0.00280137  0.00280137
75  103  0.00099630 0.076510489750  0.00000005  0.00003249 -0.00002793 -0.00000632  0.00002307 -0.00028749 -0.00028749
75  104  0.00541303 0.077649112464  0.00000152  0.00277455 -0.00332313 -0.00114998 -0.00296195 -0.00058385 -0.00058385
75  105  0.00664451 0.077649112464  0.00000229 -0.00052509  0.00400464 -0.00187803  0.00491376  0.00040298  0.00040298
75  106  0.15905572 0.078206837132  0.00131902 -0.14183539 -0.06093496  0.00684394 -0.02286672 -0.01890005 -0.01890005
75  107  0.19753776 0.078206837132  0.00203448  0.05478225 -0.03822013  0.14765117  0.07571945 -0.03631899 -0.03631899
75  108  0.05538739 0.078232856751  0.00016000 -0.02242855  0.04173256  0.02694936  0.00412253 -0.00610935 -0.00610935
75  109  0.04338852 0.078232856751  0.00009819  0.01024163 -0.00111821  0.04041764  0.00729067  0.00593789  0.00593789
75  110  0.19117731 0.078305296519  0.00190797 -0.08033152  0.01521531 -0.11085265 -0.05972091  0.04123467  0.04123467
75  111  0.11579553 0.078305296519  0.00069998  0.06780646 -0.07398326 -0.00974072  0.02909184  0.01329814  0.01329814
75  112  0.12260839 0.078355496327  0.00078527  0.08071964 -0.04126877 -0.06866727  0.04344657  0.00952055  0.00952055
75  113  0.12254981 0.078355496327  0.00078452  0.03147224 -0.05102657 -0.03427108  0.06352811 -0.07355981 -0.07355981
75  114  2.62816938 0.079649538921  0.36677414 -0.95905001 -2.24825529  0.79489158  0.24404664  0.28850857  0.28850857
75  115  3.23992595 0.079649538921  0.55739385 -0.94044516 -0.63286154 -0.57399214 -2.49770810 -1.55313302 -1.55313302
75  116  0.00004474 0.079918412493  0.00000000 -0.00001413  0.00001294  0.00003048  0.00002583  0.00000218  0.00000218
75  117  0.00004245 0.079918412493  0.00000000 -0.00000673 -0.00003453 -0.00000012  0.00000189 -0.00002335 -0.00002335
75  118  0.00002804 0.080097203228  0.00000000  0.00000120 -0.00001188 -0.00000048  0.00000846 -0.00002103 -0.00002103
75  119  0.00001686 0.080097203228  0.00000000 -0.00000310 -0.00000555 -0.00001041  0.00000393 -0.00000394 -0.00000394
75  120  0.00007163 0.080132204384  0.00000000  0.00003686 -0.00003319 -0.00004012  0.00002781 -0.00000585 -0.00000585
75  121  0.00004460 0.080132204384  0.00000000  0.00001815 -0.00000366 -0.00000925 -0.00001979 -0.00003168 -0.00003168
75  122  0.00030875 0.080634669438  0.00000001 -0.00000338  0.00001900 -0.00000232  0.00002101  0.00009125  0.00009125
75  123  0.00009330 0.080634669438  0.00000000  0.00000730 -0.00000656  0.00000276 -0.00000182 -0.00006439 -0.00006439
75  124  0.00002708 0.080650878642  0.00000000  0.00001179  0.00001048 -0.00001480 -0.00000081  0.00000258  0.00000258
75  125  0.00004769 0.080650878642  0.00000000 -0.00002242  0.00000304  0.00001122  0.00002163  0.00001136  0.00001136
75  126  0.00022946 0.080758579408  0.00000000 -0.00001222 -0.00000177 -0.00001555 -0.00002080 -0.00019327 -0.00019327
75  127  0.00027885 0.080758579408  0.00000000 -0.00001658 -0.00002702 -0.00000517 -0.00001897 -0.00013510 -0.00013510
75  128  0.00003258 0.080773626200  0.00000000  0.00000317  0.00000089 -0.00000583  0.00000078  0.00003180  0.00003180
75  129  0.00004512 0.080773626200  0.00000000 -0.00000379  0.00002866  0.00000112 -0.00002913  0.00001742  0.00001742
75  130  0.00024917 0.081476174548  0.00000000 -0.00006623 -0.00001408  0.00001376 -0.00023464  0.00001915  0.00001915
75  131  0.00041947 0.081476174548  0.00000001  0.00028039  0.00016935  0.00021395 -0.00010757  0.00010548  0.00010548
75  132  0.00028661 0.081553675938  0.00000000  0.00015458  0.00015227 -0.00013888 -0.00012169 -0.00000046 -0.00000046
75  133  0.00019158 0.081553675938  0.00000000  0.00005119  0.00008790 -0.00014701 -0.00002910 -0.00005722 -0.00005722
75  134  0.00502586 0.082306155731  0.00000139 -0.00104278  0.00082097 -0.00122362 -0.00402684  0.00233551  0.00233551
75  135  0.00425225 0.082306155732  0.00000099  0.00410230 -0.00017442 -0.00032462  0.00089336  0.00033826  0.00033826
75  136  0.00300638 0.082423718662  0.00000050  0.00205349  0.00060749 -0.00116239  0.00169945  0.00043647  0.00043647
75  137  0.00515904 0.082423718663  0.00000146  0.00062526 -0.00316137 -0.00336985  0.00211245 -0.00032284 -0.00032284
75  138  0.00481341 0.082528713199  0.00000127 -0.00032744  0.00083581 -0.00228550  0.00337341 -0.00166882 -0.00166882
75  139  0.00735274 0.082528713199  0.00000297  0.00477504  0.00079095  0.00350811 -0.00099067 -0.00114926 -0.00114926
75  140  0.00399512 0.082631676063  0.00000088  0.00338957  0.00034751  0.00013228  0.00203070 -0.00044713 -0.00044713
75  141  0.00401804 0.082631676064  0.00000089  0.00169835  0.00109290  0.00298354  0.00150956 -0.00011978 -0.00011978
75  142  0.02228031 0.082678472978  0.00002736 -0.01598430 -0.00027804  0.00922882 -0.01011701  0.00729205  0.00729205
75  143  0.02091054 0.082678472980  0.00002410  0.00208951 -0.00549202 -0.00979522  0.00189663  0.00170839  0.00170839
75  144  0.00126462 0.082771250605  0.00000009  0.00002192  0.00003667 -0.00001400  0.00001295 -0.00126358 -0.00126358
75  145  0.00370971 0.082771250607  0.00000076  0.00001044  0.00001501 -0.00000464  0.00003951 -0.00233911 -0.00233911
75  146  0.02183917 0.082969068117  0.00002638  0.02018963 -0.00101473  0.00092957  0.00323096 -0.00709014 -0.00709014
75  147  0.02934569 0.082969068119  0.00004763 -0.00871660  0.00075383 -0.01079049 -0.01898981 -0.01550660 -0.01550660
75  148  0.00500144 0.082980568037  0.00000138 -0.00016230  0.00329804 -0.00057471 -0.00262018 -0.00201531 -0.00201531
75  149  0.00323969 0.082980568037  0.00000058 -0.00140997  0.00062843  0.00178261 -0.00133870  0.00176842  0.00176842
75  150  0.03419881 0.083231213455  0.00006490 -0.02368677  0.00936000 -0.02156598 -0.00262945 -0.00241525 -0.00241525
75  151  0.03507750 0.083231213461  0.00006827  0.00585902 -0.02243903  0.00796103  0.02457094 -0.00499109 -0.00499109
75  152  0.04430643 0.083244915039  0.00010894  0.02606247  0.02621200  0.02423343 -0.00001169 -0.00150415 -0.00150415
75  153  0.03054571 0.083244915043  0.00005178 -0.00867522  0.00175342  0.02899577 -0.00373022  0.00018115  0.00018115
75  154  0.02651343 0.083416643490  0.00003909 -0.01641158 -0.00065611  0.00737638  0.01934753 -0.00179569 -0.00179569
75  155  0.01880078 0.083416643498  0.00001966 -0.01517854  0.00559669  0.00526801 -0.00671471 -0.00001682 -0.00001682
75  156  0.31580762 0.084028380110  0.00558702 -0.28570039  0.01504722 -0.01099454  0.00869245  0.12083809  0.12083809
75  157  0.42344638 0.084028380144  0.01004458  0.12966945 -0.11290933  0.22220219  0.24961866  0.14778859  0.14778859
75  158  0.10799781 0.084048610849  0.00065354 -0.02833335 -0.01268920 -0.04159571 -0.07187048 -0.05995363 -0.05995363
75  159  0.12788079 0.084048610937  0.00091633  0.08216972  0.06369588  0.03738828  0.05626480  0.00569654  0.00569654
76  96  0.00001629 0.074074089960  0.00000000 -0.00000564  0.00001121  0.00000902 -0.00000079  0.00000424  0.00000424
76  97  0.00000974 0.074074089960  0.00000000  0.00000145 -0.00000198 -0.00000484  0.00000716  0.00000367  0.00000367
76  98  0.06903612 0.075778165001  0.00024077  0.03130884  0.03436608 -0.04604181 -0.01927128  0.00976776  0.00976776
76  99  0.03499052 0.075778165001  0.00006185  0.00686983  0.02204435 -0.00617696  0.01079646 -0.02213377 -0.02213377
76  100  0.05686526 0.075850584863  0.00016352  0.03230525  0.00538730  0.03223287 -0.01080381 -0.00404554 -0.00404554
76  101  0.04032218 0.075850584863  0.00008222 -0.00437554 -0.00930192  0.00340369  0.00559633 -0.03231476 -0.03231476
76  102  0.04079118 0.076418808843  0.00008477 -0.02781782  0.00550444  0.00283645 -0.02830989 -0.00080744 -0.00080744
76  103  0.06677631 0.076418808843  0.00022717  0.03252345 -0.03321463  0.04351758 -0.01580531  0.00798681  0.00798681
76  104  0.00027472 0.077557431557  0.00000000 -0.00008324  0.00007789 -0.00003328  0.00010503  0.00009532  0.00009532
76  105  0.00007473 0.077557431557  0.00000000  0.00002125  0.00001223 -0.00001498  0.00002760 -0.00005299 -0.00005299
76  106  0.00023700 0.078115156225  0.00000000  0.00000909  0.00009229 -0.00014744  0.00015001  0.00001956  0.00001956
76  107  0.00025427 0.078115156225  0.00000000 -0.00018465  0.00012700 -0.00005770 -0.00009808  0.00003747  0.00003747
76  108  0.00018404 0.078141175844  0.00000000 -0.00011086 -0.00006475  0.00009974 -0.00000281  0.00001090  0.00001090
76  109  0.00013119 0.078141175844  0.00000000 -0.00004375  0.00005311  0.00005319 -0.00008736 -0.00002690 -0.00002690
76  110  0.00028717 0.078213615612  0.00000000  0.00018863 -0.00012497 -0.00001581  0.00016826 -0.00005096 -0.00005096
76  111  0.00022460 0.078213615612  0.00000000 -0.00009454 -0.00004601 -0.00006040 -0.00016469  0.00005283  0.00005283
76  112  0.00021747 0.078263815420  0.00000000  0.00005903 -0.00006033 -0.00005705  0.00005339 -0.00003420 -0.00003420
76  113  0.00017428 0.078263815420  0.00000000  0.00008285  0.00004048 -0.00008419 -0.00004480 -0.00005413 -0.00005413
76  114  0.00007750 0.079557858014  0.00000000  0.00002785 -0.00002347  0.00005816  0.00000016  0.00000301  0.00000301
76  115  0.00006441 0.079557858014  0.00000000 -0.00005196 -0.00001708  0.00001870 -0.00002402 -0.00001358 -0.00001358
76  116  1.25237300 0.079826731586  0.08346886  0.70267610 -0.27160279 -0.18260836 -0.41384562  0.36420151  0.36420151
76  117  0.99007064 0.079826731586  0.05216623 -0.14087877  0.09977151  0.61819805  0.10538568  0.56477664  0.56477664
76  118  1.52834386 0.080005522321  0.12458646  0.31579974  0.41810012  0.90641476  0.48921108  0.10397807  0.10397807
76  119  1.59416873 0.080005522321  0.13554930  0.06407118  1.15052045  0.70017546  0.17205238 -0.75935672 -0.75935672
76  120  2.09903709 0.080040523477  0.23510339 -0.18290313  0.89028122  0.68191633  1.02087958 -1.20993379 -1.20993379
76  121  1.89895569 0.080040523477  0.19241916 -1.21549372 -0.47754998  0.36419755  0.95537586  0.88066954  0.88066954
76  122  0.05893397 0.080542988531  0.00018650  0.01036213 -0.02219462  0.02779383 -0.01003301 -0.04436390 -0.04436390
76  123  0.10888418 0.080542988531  0.00063660 -0.05787492  0.01714962 -0.06278126  0.01217913 -0.02778344 -0.02778344
76  124  0.28287138 0.080559197735  0.00429736 -0.01412017 -0.02564501  0.03966052 -0.00388808  0.26286206  0.26286206
76  125  0.17539585 0.080559197735  0.00165220 -0.08424767 -0.05276197  0.02046712  0.08803854 -0.00360124 -0.00360124
76  126  0.04923470 0.080666898501  0.00013036 -0.01087327 -0.02164196 -0.03842970 -0.00250538 -0.00501013 -0.00501013
76  127  0.05885195 0.080666898501  0.00018626  0.02824057 -0.00672373  0.00311417 -0.00632947 -0.01153535 -0.01153535
76  128  0.19254662 0.080681945293  0.00199415  0.01717103 -0.03025419 -0.01538216  0.02955031 -0.02014292 -0.02014292
76  129  0.22248384 0.080681945293  0.00266245  0.01730292 -0.02203412 -0.00689627  0.02570856  0.10343255  0.10343255
76  130  0.11258102 0.081384493641  0.00068767  0.05733083  0.03729982  0.06069281  0.04151027  0.03134404  0.03134404
76  131  0.14707399 0.081384493641  0.00117361  0.10326433  0.02356829  0.09424413  0.03892196 -0.00156787 -0.00156787
76  132  0.13205754 0.081461995031  0.00094709  0.07668545 -0.01463141  0.02964953 -0.03984412 -0.04476619 -0.04476619
76  133  0.14275811 0.081461995031  0.00110679  0.05005930  0.07582279  0.02591796 -0.10505655  0.01025180  0.01025180
76  134  0.00023174 0.082214474824  0.00000000  0.00020375  0.00005150  0.00002004  0.00008919  0.00003055  0.00003055
76  135  0.00024856 0.082214474825  0.00000000 -0.00005169 -0.00010158  0.00006879 -0.00020611  0.00000714  0.00000714
76  136  0.00018984 0.082332037755  0.00000000 -0.00011137  0.00008646  0.00008377  0.00006923  0.00000934  0.00000934
76  137  0.00054287 0.082332037756  0.00000002  0.00029138  0.00019174  0.00001779  0.00035362  0.00011545  0.00011545
76  138  0.00030073 0.082437032292  0.00000000  0.00004218 -0.00002263  0.00010796  0.00021159  0.00010512  0.00010512
76  139  0.00047460 0.082437032292  0.00000001 -0.00022396  0.00028015 -0.00002452 -0.00026335 -0.00016262 -0.00016262
76  140  0.00010258 0.082539995156  0.00000000 -0.00000690 -0.00006769 -0.00000706 -0.00005967 -0.00000922 -0.00000922
76  141  0.00002812 0.082539995157  0.00000000 -0.00000957 -0.00000200 -0.00002043  0.00001070 -0.00001249 -0.00001249
76  142  0.00041868 0.082586792071  0.00000001  0.00021080  0.00018443 -0.00022603  0.00020702 -0.00000368 -0.00000368
76  143  0.00019813 0.082586792073  0.00000000  0.00006643 -0.00015569 -0.00009561  0.00003781  0.00000197  0.00000197
76  144  0.01369863 0.082679569698  0.00001034  0.00253723 -0.01224562  0.00194537 -0.00513063  0.00099787  0.00099787
76  145  0.01923650 0.082679569700  0.00002040  0.00704781  0.00852474 -0.00964005  0.01241768 -0.00042410 -0.00042410
76  146  0.00007554 0.082877387210  0.00000000  0.00001117 -0.00006066 -0.00000229 -0.00004344 -0.00000254 -0.00000254
76  147  0.00007039 0.082877387212  0.00000000  0.00003113  0.00002562  0.00005532  0.00001598 -0.00000331 -0.00000331
76  148  0.00011186 0.082888887129  0.00000000  0.00007334 -0.00003801 -0.00005372  0.00005008  0.00001560  0.00001560
76  149  0.00008163 0.082888887130  0.00000000 -0.00000707 -0.00005021  0.00001205  0.00006185  0.00000303  0.00000303
76  150  0.00019302 0.083139532548  0.00000000  0.00010924 -0.00002760  0.00005031  0.00014764  0.00001221  0.00001221
76  151  0.00034093 0.083139532554  0.00000001 -0.00025045 -0.00005626 -0.00018985 -0.00011910 -0.00000889 -0.00000889
76  152  0.00040390 0.083153234132  0.00000001  0.00023167 -0.00017317 -0.00021164  0.00018615  0.00000594  0.00000594
76  153  0.00011831 0.083153234136  0.00000000  0.00005819 -0.00003970 -0.00006374  0.00006951 -0.00001136 -0.00001136
76  154  0.00033063 0.083324962583  0.00000001 -0.00001812 -0.00008724  0.00008816  0.00003421 -0.00027598 -0.00027598
76  155  0.00017386 0.083324962591  0.00000000 -0.00002784 -0.00004807 -0.00000662  0.00004334  0.00002049  0.00002049
76  156  0.00006250 0.083936699203  0.00000000  0.00000191 -0.00003068  0.00001357 -0.00005144  0.00000846  0.00000846
76  157  0.00007952 0.083936699237  0.00000000  0.00006214 -0.00000382  0.00003601  0.00003281 -0.00000829 -0.00000829
76  158  0.00004642 0.083956929942  0.00000000 -0.00003884  0.00000805  0.00001922 -0.00001446  0.00000071  0.00000071
76  159  0.00006096 0.083956930030  0.00000000  0.00003772 -0.00000552 -0.00004441  0.00001653  0.00000356  0.00000356
77  96  0.00000974 0.074074089960  0.00000000  0.00000126  0.00000211 -0.00000414 -0.00000759  0.00000357  0.00000357
77  97  0.00001629 0.074074089960  0.00000000  0.00000455  0.00001169 -0.00000891 -0.00000165 -0.00000449 -0.00000449
77  98  0.03499052 0.075778165001  0.00006185  0.02273855 -0.00401323  0.00675753 -0.01044290 -0.00409501 -0.00409501
77  99  0.06903612 0.075778165001  0.00024077 -0.04490192 -0.01204526  0.03825207  0.03206259 -0.00070542 -0.00070542
77  100  0.04032218 0.075850584863  0.00008222  0.00394339 -0.00949319 -0.00314288  0.00574686  0.03132417  0.03132417
77  101  0.05686526 0.075850584863  0.00016352  0.03202351 -0.00686638  0.03269535  0.00931094 -0.00259590 -0.00259590
77  102  0.06677631 0.076418808843  0.00022717  0.00224658  0.04643210  0.02202922  0.04072225  0.01229681  0.01229681
77  103  0.04079119 0.076418808843  0.00008477  0.01713671  0.02259343  0.01668568 -0.02304526 -0.00407688 -0.00407688
77  104  0.00007473 0.077557431557  0.00000000  0.00001465  0.00001967  0.00002565 -0.00001812 -0.00004049 -0.00004049
77  105  0.00027472 0.077557431557  0.00000000 -0.00006755  0.00009184 -0.00010038  0.00004542  0.00019046  0.00019046
77  106  0.00025427 0.078115156225  0.00000000 -0.00008775 -0.00020622 -0.00010130  0.00005185  0.00002702  0.00002702
77  107  0.00023700 0.078115156225  0.00000000 -0.00005716  0.00007302  0.00004400  0.00020569  0.00001259  0.00001259
77  108  0.00013119 0.078141175844  0.00000000  0.00006801 -0.00001045 -0.00010228  0.00000105  0.00004462  0.00004462
77  109  0.00018404 0.078141175844  0.00000000 -0.00000102  0.00012838  0.00005341 -0.00008428 -0.00006792 -0.00006792
